	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
0	0.71428573	0.4	0.01898734	0.00596678	1.0	0.0058333	1.0	0.42155346	0.3918485	0.5	0.5	0.5	-0.30172467	-0.2830922	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.83559185	0.7679054	0.82792205	0.79561615	0.32246318	0.11538374	0.24105762	0.42930934	0.5	0.74055046	1.0	0.11274911	1.0	0.098632015	0.15781684	1.0
1	0.5714286	0.4	0.028481012	0.0074047195	1.0	0.007247841	1.0	0.6168455	0.5721228	1.0	0.5	1.0	0.13775656	0.097254634	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.9142854	0.7284986	0.85015506	0.6908872	0.6467646	-0.034813497	0.33911505	0.13687995	0.5	0.6110803	1.0	0.11274911	0.74217314	0.064657375	0.12607302	1.0
2	0.85714287	0.4	0.028481012	0.0074047195	1.0	0.0072545772	1.0	0.86325324	0.6384688	0.5	1.0	1.0	0.69226766	0.23723301	1.0	0.5	1.0	0.7267043	0.88212496	0.5300252	0.537243	0.90119404	0.86643976	0.86649066	0.79856354	0.592814	0.49094218	0.4111629	0.4375393	1.0	0.8326075	1.0	0.11274911	0.74217314	0.064657375	0.12607302	1.0
3	0.42857143	0.4	0.028481012	0.007445036	1.0	0.0072882567	1.0	0.37131137	0.436187	1.0	0.5	0.5	-0.4147885	-0.18954588	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.861437	0.83908427	0.8820984	0.7190136	0.428973	0.3866781	0.4799998	0.21541584	0.5	0.74339247	1.0	0.11274911	1.0	0.098632015	0.15781684	1.0
4	0.5714286	0.4	0.03797468	0.013761221	1.0	0.013680637	1.0	0.48132646	0.46460518	1.0	1.0	0.5	-0.16721278	-0.12958847	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.81235963	0.78427917	0.87959474	0.7124937	0.2267218	0.17779128	0.46895772	0.19721071	1.0	0.62763566	1.0	0.11274911	1.0	0.098632015	0.15781684	1.0
5	0.5714286	0.4	0.03797468	0.0137880985	1.0	0.013707581	1.0	0.6217001	0.43638247	0.5	1.0	1.0	0.14868131	-0.18913344	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.8219563	0.78586185	0.8232484	0.823385	0.26627007	0.18382359	0.2204443	0.5068469	0.5	0.6379557	1.0	0.11274911	0.74217314	0.064657375	0.12607302	1.0
6	0.85714287	0.4	0.03797468	0.0137880985	1.0	0.013714316	1.0	0.7464074	0.37863234	0.5	1.0	1.0	0.42932007	-0.310976	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.7528517	0.84291226	0.8276489	0.74964225	-0.018514039	0.40126827	0.23985288	0.3009388	0.5	0.47238848	1.0	0.11274911	0.74217314	0.064657375	0.12607302	1.0
7	0.2857143	0.4	0.03797468	0.0138284145	1.0	0.013768204	1.0	0.34807545	0.5366258	0.5	0.5	0.5	-0.46707815	0.022362273	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.91827834	0.8089701	0.8424369	0.74389106	0.6632195	0.27189967	0.3050746	0.28487995	0.5	0.634598	1.0	0.11274911	1.0	0.098632015	0.15781684	1.0
8	0.85714287	0.4	0.03797468	0.0139762405	1.0	0.013896186	1.0	0.3835161	0.5110479	0.5	0.5	0.5	-0.38732323	-0.03160252	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.8603472	0.8586473	0.87238824	0.83663934	0.42448166	0.4612417	0.4371736	0.54385626	0.5	0.5254814	1.0	0.11274911	1.0	0.098632015	0.15781684	1.0
9	1.0	0.4	0.03797468	0.014124066	1.0	0.014064584	1.0	0.6313387	0.47741842	0.5	1.0	1.0	0.17037188	-0.102554776	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.78443664	0.88462037	0.91944367	0.80055666	0.11164944	0.5602367	0.64470947	0.44310462	0.5	0.66382664	1.0	0.11274911	0.74217314	0.064657375	0.12607302	1.0
