	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
0	1.0	0.4	0.009933775	0.0018941254	1.0	0.0018572062	1.0	0.29198337	0.41282755	1.0	0.5	0.5	-0.5951246	-0.27763078	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.8233853	0.91150427	0.878498	0.9321319	0.28848392	0.6607728	0.4490444	0.8010814	0.5	0.53091115	1.0	0.11274911	1.0	0.098632015	0.15734018	1.0
1	0.42857143	0.4	0.009933775	0.0019783087	1.0	0.0019345898	1.0	0.7501335	0.48327032	0.5	0.5	1.0	0.4370638	-0.124354094	0.5	0.5	0.5	0.754172	0.43921626	0.3648642	0.50384563	0.89454263	0.84612674	0.85127115	0.78815717	0.57515067	0.41016346	0.32558292	0.37909737	1.0	0.7530084	1.0	0.11274911	0.74217314	0.064657375	0.12557839	1.0
2	0.5714286	0.4	0.009933775	0.0019783087	1.0	0.0019416247	1.0	0.56526184	0.63661206	0.5	1.0	0.5	0.020557528	0.2093028	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.9292967	0.87803507	0.94292223	0.76041067	0.7151619	0.53247666	0.7411782	0.29777363	0.5	0.7871459	1.0	0.11274911	1.0	0.098632015	0.15734018	1.0
3	0.42857143	0.4	0.009933775	0.0020905533	1.0	0.0020401129	1.0	0.79263884	0.5974714	0.5	1.0	1.0	0.53282607	0.12413651	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.8895368	0.8732133	0.79977614	0.83360577	0.5549842	0.51399326	0.09207672	0.5123055	1.0	0.66878515	1.0	0.11274911	0.74217314	0.064657375	0.12557839	1.0
4	0.85714287	0.4	0.009933775	0.0021466755	1.0	0.0021104615	1.0	0.7965228	0.59327453	0.5	0.5	1.0	0.5415763	0.1150045	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.91353375	0.8672771	0.89204407	0.7844637	0.6516589	0.49123842	0.5104696	0.36827198	0.5	0.67981607	1.0	0.11274911	0.74217314	0.064657375	0.12557839	1.0
5	1.0	0.4	0.009933775	0.0023010117	1.0	0.0022230195	1.0	0.6403499	0.47387716	0.5	1.0	1.0	0.18972705	-0.14479268	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.80028737	0.8854088	0.8861741	0.8078368	0.19543056	0.5607423	0.48385158	0.43677753	0.5	0.52194417	1.0	0.11274911	0.74217314	0.064657375	0.12557839	1.0
6	0.42857143	0.4	0.009933775	0.0023290727	1.0	0.0022370892	1.0	0.34623596	0.5959017	0.5	0.5	0.5	-0.47289634	0.12072101	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.7749108	0.80583316	0.84972584	0.78111535	0.09319812	0.25570774	0.31857568	0.35845813	0.5	0.55340445	1.0	0.11274911	1.0	0.098632015	0.15734018	1.0
7	0.2857143	0.4	0.009933775	0.0023711645	1.0	0.0022863334	1.0	0.6625998	0.6530138	0.5	0.5	1.0	0.23985498	0.24499145	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.8662376	0.86583596	0.89474785	0.7900959	0.46112013	0.4857143	0.5227298	0.3847799	0.5	0.6639733	1.0	0.11274911	0.74217314	0.064657375	0.12557839	1.0
8	0.5714286	0.4	0.009933775	0.0024553477	1.0	0.002363717	1.0	0.9467567	0.4429184	0.5	1.0	1.0	0.88004565	-0.21215603	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.8473992	0.82541525	0.89470094	0.81813073	0.38522723	0.33077088	0.522517	0.4669486	0.5	0.7132337	1.0	0.11274911	0.74217314	0.064657375	0.12557839	1.0
9	1.0	0.4	0.009933775	0.0024553477	1.0	0.0023777867	1.0	0.47745737	0.55885196	0.5	1.0	0.5	-0.17726128	0.04010423	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.857089	0.754883	0.8804302	0.83281946	0.4242637	0.06040223	0.45780578	0.5100007	0.5	0.71301126	1.0	0.11274911	1.0	0.098632015	0.15734018	1.0
