	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
0	0.2857143	0.4	0.026143791	0.006933755	1.0	0.0068073566	1.0	0.7194864	0.5314935	0.5	0.5	1.0	0.36825138	-0.046336707	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.8112771	0.8323983	0.840506	0.8223371	0.2545262	0.34885156	0.2950005	0.50039655	1.0	0.6123928	1.0	0.11274911	0.74217314	0.064657375	0.12540475	1.0
1	0.71428573	0.4	0.026143791	0.007044695	1.0	0.0069186105	1.0	0.51845753	0.3893767	1.0	0.5	0.5	-0.08448887	-0.36373258	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.799742	0.87320685	0.90651315	0.7579499	0.20896147	0.5073968	0.58676684	0.31933403	0.5	0.71367204	1.0	0.11274911	1.0	0.098632015	0.15717284	1.0
2	0.42857143	0.4	0.026143791	0.0070862975	1.0	0.0069533777	1.0	0.6976023	0.3633497	0.5	0.5	1.0	0.31896576	-0.42185974	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.7666286	0.86908764	0.8325341	0.65444106	0.07816056	0.4913931	0.2597628	0.028258242	0.5	0.5971829	1.0	0.11274911	0.74217314	0.064657375	0.12540475	1.0
3	0.2857143	0.4	0.026143791	0.0071279	1.0	0.0070090047	1.0	0.6679222	0.4850451	0.5	0.5	1.0	0.2521227	-0.15007196	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.8855053	0.88274515	0.85491675	0.7718529	0.54773504	0.544454	0.35869932	0.35843068	0.5	0.7090856	1.0	0.11274911	0.74217314	0.064657375	0.12540475	1.0
4	0.2857143	0.4	0.026143791	0.007169503	1.0	0.0070507247	1.0	0.62263805	0.7990954	0.5	0.5	1.0	0.15013768	0.5513108	1.0	0.5	0.5	0.33311906	0.50245124	0.90000886	0.66394985	0.85518014	0.804315	0.9481277	0.8710673	0.42794782	0.23974545	0.7707127	0.63743013	0.5	0.6254572	1.0	0.11274911	0.74217314	0.064657375	0.12540475	1.0
5	0.2857143	0.4	0.026143791	0.007557793	0.5	0.00739144	1.0	0.40365043	0.46264043	0.5	0.5	0.5	-0.3430476	-0.20010936	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.8042741	0.8174016	0.8811795	0.7981122	0.22686377	0.29058778	0.4747866	0.43227416	0.5	0.5771725	1.0	0.7051597	1.0	0.7004685	0.71992207	1.0
6	0.2857143	0.4	0.029411765	0.007696468	1.0	0.0075374614	1.0	0.60882497	0.44534177	0.5	0.5	0.5	0.119029015	-0.2387433	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.81093156	0.86534005	0.89127004	0.8610607	0.25316116	0.47683364	0.5193891	0.6092906	0.5	0.53111875	1.0	0.11274911	1.0	0.098632015	0.15717284	1.0
7	0.2857143	0.4	0.029411765	0.0077658053	1.0	0.0075930883	1.0	0.55702555	0.5960011	0.5	0.5	0.5	0.002370718	0.09773095	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.82164264	0.86573875	0.8927581	0.8287273	0.2954712	0.47838247	0.5259666	0.5183663	0.5	0.7077344	1.0	0.11274911	1.0	0.098632015	0.15717284	1.0
8	0.2857143	0.4	0.068627454	0.02690297	1.0	0.02695129	1.0	0.69967157	0.53658354	0.5	0.5	1.0	0.32362592	-0.034968868	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.83671045	0.8295259	0.82648927	0.74591434	0.35499072	0.33769208	0.23304318	0.28548905	0.5	0.49788693	1.0	0.11274911	0.74217314	0.064657375	0.12540475	1.0
9	0.85714287	0.4	0.068627454	0.026986174	1.0	0.027041685	1.0	0.3185863	0.6160415	0.5	0.5	0.5	-0.5346218	0.14248817	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.8388946	0.78623223	0.8678434	0.7364703	0.36361814	0.16949236	0.41583773	0.25893158	1.0	0.5697735	1.0	0.11274911	1.0	0.098632015	0.15717284	1.0
10	0.71428573	0.4	0.068627454	0.026986174	1.0	0.027048638	1.0	0.67553014	0.5619426	0.5	0.5	1.0	0.26925677	0.021666568	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.8590881	0.8703053	0.89494026	0.7992579	0.4433845	0.49612397	0.5356123	0.4354956	1.0	0.68392915	1.0	0.11274911	0.74217314	0.064657375	0.12540475	1.0
11	0.71428573	0.4	0.068627454	0.027194187	1.0	0.027285054	1.0	0.41063967	0.516236	1.0	0.5	0.5	-0.32730708	-0.08041193	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.84203476	0.8225476	0.8902704	0.8152559	0.37602225	0.3105808	0.51497024	0.48048344	0.5	0.49656275	1.0	0.11274911	1.0	0.098632015	0.15717284	1.0
