	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
0	-4307.463	-28982.574	-70792.56	5325.029	-5545.527	-9594.003	-25149.713	-20020.398	-40678.434	11567.149	-68461.08	47947.51	13127.746	8982.128	40238.523	20482.016	-6064.355	0.50176865	0.4998503	0.54987204	0.5097388	-60176.797	-38293.645	-31593.016	-7834.2573	-23465.354	56308.727	-710.2095	20925.818	-20838.71	57418.344	13739.516	13234.71	-25845.549	31090.34	-11028.384	-51369.074
1	-40211.105	31827.688	70594.31	-13630.424	13618.37	49660.824	-15582.459	24922.607	27314.367	-47331.043	-19479.719	-36481.18	25034.797	56879.64	-7252.8813	1701.6997	-72.39718	0.29766056	0.5812786	0.7363421	0.4794112	-993.7548	27553.234	1251.3142	30131.17	33245.07	-13711.62	23681.203	-47279.812	-18218.355	-30155.71	-23134.604	-14531.445	-19207.447	-19925.05	-7446.4688	-20476.09
2	-27328.348	-34751.33	44619.42	-11675.562	-15020.917	-16259.111	-18397.79	26407.035	-80339.04	42426.03	-2912.566	44611.867	5166.6777	13676.953	7250.114	-20144.865	22687.77	0.6359296	0.6929624	0.42449108	0.42848048	-45422.273	-28770.244	-20390.287	-55219.516	-59226.13	5187.095	-9131.842	40496.45	22096.611	-60745.926	-16917.725	26778.846	-44936.297	-200.3878	-12967.455	-80633.0
3	-5072.036	46647.44	24698.424	63169.52	-57818.008	32385.22	-58258.902	37529.11	-4646.9194	60885.566	-29422.795	60238.363	35462.88	-11695.5625	-11655.895	15075.088	-13259.672	0.5638033	0.40119854	0.9071803	0.79219586	-39989.562	53583.168	-76770.96	-47918.273	26203.955	10369.718	-21763.49	1920.7113	-38080.008	22112.252	32134.22	8425.002	19772.768	-580.32745	-29771.033	6390.34
4	6579.637	15722.311	-15379.459	-1510.0745	-51702.383	-41022.97	-20154.826	-25191.287	70106.16	24357.875	38037.906	-65924.96	3766.8171	-2199.093	-68908.13	63915.027	-14057.756	0.083292104	0.4583213	0.65017325	0.5840544	22544.578	-19568.334	20834.697	-61996.01	11682.383	-33223.26	13282.306	37667.863	-12431.06	-1622.7969	-2376.851	-27230.293	38180.47	-25693.492	13349.546	-55117.137
5	-14077.769	-37881.61	-6082.359	14055.415	-12743.83	-44382.016	-45079.63	-31394.537	-58454.418	-28079.352	-33203.69	-8496.876	31424.084	-255.1949	-8855.731	-6644.5386	-5871.899	0.38705114	0.6354876	0.45261204	0.33894765	-18499.904	-7360.4595	13907.841	47236.33	-28364.283	18412.842	-47381.543	16915.53	-30149.277	-45487.105	-53470.566	26240.412	-9403.416	-27080.156	7425.93	-32133.379
6	52093.938	18106.457	45498.51	-14235.131	-52181.938	16871.2	47344.723	8652.783	-18800.527	12325.935	-9865.64	-82937.51	12815.893	-13952.877	3529.1233	-6114.0967	-11082.459	0.5191793	0.3968304	0.46688724	0.39028418	5040.751	-20361.541	-98129.266	9271.128	-34141.39	15653.615	-37712.07	34393.066	-88561.06	-73702.12	33435.477	45908.56	-21576.295	19761.36	740.7975	-29170.605
7	-26715.45	-35981.88	45700.074	-9508.611	21857.684	16791.4	-50109.82	-2555.7852	-6297.0776	-14897.503	-38234.234	-5947.298	-54975.46	10792.69	-30381.523	-14732.433	22136.992	0.13099337	0.55872566	0.84683657	0.29008728	-39645.06	-45349.527	-17384.293	38427.914	-46124.863	16701.088	-16274.574	-15145.058	11276.157	-42872.457	19461.686	-57998.117	6504.7075	-9825.637	8921.639	-24426.838
8	24605.232	60506.164	-2630.3618	7655.9243	49761.93	-24127.518	-83764.98	-37565.31	-96422.055	69194.05	-15904.996	427.6649	-32115.074	-43053.105	-94511.805	-278.59756	36279.88	0.46221933	0.70232606	0.5123404	0.6501117	13935.771	-1234.0688	-34760.89	16375.619	8969.36	10415.379	-15487.808	-19996.297	-10875.104	10937.919	53688.613	17728.54	-5654.5625	44836.867	-14631.903	-24696.81
9	-12835.388	-5448.5947	22585.957	-22080.303	8567.853	-12880.001	-4570.27	-12068.116	-11466.71	45952.645	-25407.516	-56269.45	31512.488	-20512.258	-14346.766	54749.586	-14520.547	0.2474684	0.6909658	0.34614158	0.5034393	-14362.752	-5515.5903	17825.09	-58958.14	31902.852	19183.768	-14933.206	-37508.816	-19592.486	-15567.033	29707.234	-10007.293	32434.488	16464.227	-26783.082	-37414.66
10	-27427.773	15221.288	-12233.93	-12662.244	-14262.833	-214.21245	-40618.76	-19202.34	-61061.176	-4294.015	-51211.254	3972.8772	-21489.91	1724.9647	-6371.4624	36054.23	-11209.832	0.39939752	0.5101351	0.2856462	0.56659466	58599.617	-1482.5255	40914.902	-49250.65	20013.67	22757.045	13584.575	-68032.73	-13667.724	5938.2505	10028.081	22045.127	-47546.21	29763.049	20730.908	-42830.492
11	-50597.016	20478.697	16517.344	18399.475	-3891.5999	-10190.707	-56709.383	35068.37	-41524.145	9903.124	-15278.317	-704.3158	9480.516	15023.714	2015.8857	-5624.2144	19465.803	0.63770854	0.7828245	0.4423228	0.47331288	-69647.01	-3472.1042	-15522.494	-4987.221	-24043.768	-39480.113	54509.844	7311.8643	-21942.629	-26094.379	-55920.965	-68760.016	53914.684	12229.298	54034.676	-11052.846
12	-12122.45	952.8776	17582.412	-10624.523	50890.242	-47870.812	-6914.4604	26092.01	-5667.8877	-58317.195	47641.484	-39132.457	-20898.568	-5300.749	-17445.686	23885.002	-7434.774	0.56270826	0.5713136	0.5188062	0.36617458	-31042.74	-7862.432	-10454.157	14941.809	7243.6704	-46474.22	17802.621	32186.723	-53771.926	37987.973	-35829.062	3266.6965	-48864.9	18975.885	1359.8114	-167.55656
13	5418.3267	-37625.758	-56027.66	-27453.775	28553.9	-52558.516	-21907.928	-50754.844	-2573.9634	-3369.0828	-9808.951	-42581.297	-27559.838	31902.889	-24627.09	55.19735	-10764.397	0.1664134	0.5335638	0.63372225	0.40675902	-59571.094	5361.014	15565.653	49451.77	65489.723	-12573.365	46612.39	-74962.625	38610.355	-7112.653	-23610.482	-52534.88	17084.93	28657.523	-32735.488	-34244.496
14	101364.99	92567.8	30915.791	25132.684	-22548.766	-21699.104	45713.305	86094.734	-41609.305	-28196.506	42303.836	69700.9	53332.863	55899.105	-8028.047	-34350.387	-34130.93	-67598.91	0.6120888	0.696862	0.39486992	-12576.132	-15656.874	29072.76	505.1883	3664.8503	-13261.058	24418.373	8937.74	-47276.367	-7578.0586	-18144.143	-16066.667	14129.093	-24407.54	25151.416	-2415.6108
15	70451.54	20484.004	-19943.389	30196.725	4287.4297	14408.112	-33666.414	34174.418	-21085.361	-39967.71	-1784.6896	-13652.634	34031.203	-11721.787	-22382.262	22048.916	-28664.512	0.6306977	0.68943477	0.710975	0.62762344	-32680.367	-31093.836	-11624.986	-37353.34	-24744.4	24303.963	36968.58	-37678.883	-45512.605	5756.422	-8413.384	-10685.9	-28971.945	-18394.8	17731.705	-14104.675
16	6897.685	-65983.516	5848.4834	-9641.228	-25343.873	-14387.884	-24169.45	-953.51324	28955.521	-20788.193	-39755.316	-35939.258	-13526.349	-3727.5166	47217.383	-64242.977	-14595.556	0.34393585	0.32287434	0.334315	0.3878052	5820.6265	85067.42	34368.46	-18827.672	1225.2327	14958.368	-3515.6128	973.3574	-80107.88	25484.06	-24072.953	-14753.876	14456.72	-30610.95	1806.1963	-57867.62
17	-11440.806	34245.945	-2068.6428	40359.176	-47580.742	9665.533	9464.4795	-37127.96	-31536.676	76385.734	21571.252	54561.87	2574.0793	24281.959	-1881.256	-7736.5728	-39078.043	0.6316185	0.64064413	0.6212334	0.5654794	10518.116	-10742.941	-45406.36	8563.912	-51321.652	-23034.037	15588.312	-30172.035	-32893.883	-36467.785	-26921.436	-10856.694	-52178.863	68485.33	18720.426	-12600.55
18	-69247.45	37925.7	-15315.782	-6043.1035	-21728.98	8353.88	-4254.228	-88076.625	3993.4868	52020.37	32031.969	4668.044	-17101.41	-52.134945	-10391.19	-55919.34	-41850.34	0.3646552	0.67441857	0.5701534	0.5897975	-75832.555	4809.239	-3510.8105	-71101.875	81288.06	-4897.2783	-48184.49	36153.516	23075.895	-15089.471	3176.4456	-1727.5393	6602.3926	36017.574	-38113.45	5638.0444
19	7399.2266	-3244.7969	-64809.918	-2.032883	15283.223	18829.697	-48463.883	-55003.406	43496.402	-65360.96	-31490.902	-16042.436	26171.254	-35117.617	-20330.865	25120.535	-20024.64	0.5296071	0.35598215	0.5280728	0.41385293	25851.178	-12721.638	7704.8735	-11953.186	-8984.595	-16707.697	4145.2427	21789.502	29879.219	-48935.656	-61162.53	-25623.545	-9599.293	-7293.274	22782.67	-31438.477
20	10867.949	-1883.3885	-39676.85	19336.932	-17721.246	7358.2617	-5852.544	25929.87	-74035.11	-42380.023	-6762.4087	-8579.969	71960.54	29466.967	58956.27	-3695.82	-43420.832	0.46710318	0.60277075	0.4556333	0.5631147	38890.145	56586.074	26339.355	-17088.602	-72596.78	-1052.8253	-7201.0977	-23453.14	-26241.252	-459.16028	-1470.0807	16152.401	3379.6423	-38904.816	56747.79	-41535.227
