	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
0	-9699.443	-33575.914	-72335.92	3802.3926	587.87897	-9446.363	-20106.932	-20327.27	-40003.54	5325.15	-70358.83	47595.31	13317.243	12082.693	41644.188	23712.148	-11087.438	0.63653445	0.35501808	0.53958106	0.8558215	-66745.65	-45139.41	-34670.258	-13193.539	-25610.076	51168.22	-20.725014	14304.81	-20180.336	57705.76	14782.408	11001.072	-25072.52	26375.117	-15608.479	-50386.113
1	-46108.773	26290.664	68584.945	-15788.131	17598.05	49803.06	-12239.905	23572.777	28639.922	-49668.016	-22622.096	-35740.29	21679.713	62140.355	-2149.6062	109.516266	-3531.1028	21175.795	0.62177986	0.55102044	0.47632998	0.43264708	18145.025	-1825.1526	24629.107	24678.375	-17987.332	27635.377	-50407.965	-26129.074	-34045.81	-23950.5	-16402.537	-21602.584	-24094.824	-11627.865	-21654.883
2	-33771.258	-39454.316	43379.355	-12892.57	-9398.919	-15711.453	-13783.429	27731.006	-82270.266	41245.523	-10147.201	53159.13	6165.063	10702.234	11172.457	-24483.975	21026.096	0.7538436	0.66078615	0.7141128	0.45973483	-55402.676	-36633.633	-26750.094	-58816.395	-66946.086	2201.1992	-17884.0	39433.16	21991.568	-61948.35	-16333.219	24380.643	-48908.797	-5427.696	-18128.236	-80637.61
3	-11799.418	41309.664	22801.277	61036.01	-53678.82	32395.58	-54532.168	35494.152	-3303.2532	58983.434	-37871.098	61340.406	27877.12	-6526.3145	-5092.402	13079.266	-16101.569	0.7758086	0.3687601	0.5337716	0.62806237	0.58073205	42869.2	-78367.64	-51934.742	19917.146	3683.9055	-10868.405	2093.1213	-45893.445	19673.48	31407.482	6509.4937	17481.998	-4865.443	-34022.13	5379.1353
4	7515.0566	11349.972	-16685.365	-2851.855	-45467.125	-40526.4	-14994.111	-29431.164	67146.35	23017.355	36302.184	-71806.35	-7689.257	-6779.9316	-65442.152	63901.723	-13497.78	0.36107454	0.59859806	0.47744903	0.42611215	0.4059249	-27612.854	18485.965	-64003.633	3675.0215	-37259.492	15019.239	39602.773	-11586.936	-3056.586	-1600.551	-29179.545	41073.33	-29899.434	9298.172	-54280.152
5	-20926.482	-43530.797	-8305.076	11634.108	-8508.958	-44578.08	-41278.363	-30794.826	-57234.75	-30290.564	-41847.633	-7783.484	34726.938	4157.111	-9237.002	-8607.11	-12583.398	0.418419	0.41896832	0.6139435	0.4144472	0.5790009	-14991.6	8217.233	41189.38	-29649.559	13751.137	-49922.38	13237.587	-20104.842	-44427.426	-53673.85	24317.79	-11411.149	-31391.027	3153.3474	-32851.746
6	54883.66	12544.688	42934.227	-16982.885	-57676.793	15621.375	50936.64	7900.3794	-23814.762	9513.166	-13607.108	-85436.125	13876.987	-20859.375	8914.848	-8111.886	-9645.751	0.32424012	-0.027955793	0.113575816	0.56585485	0.5257596	-27502.646	-102189.62	3206.5952	-33663.105	17019.004	-36147.906	30595.19	-89043.0	-70147.93	32091.875	49922.58	-22695.38	22468.686	1952.937	-30036.564
7	-17328.48	-41901.887	43624.816	-11648.99	16585.027	16468.033	-46821.87	-5520.2837	-7664.575	-17486.637	-32511.543	-14123.094	-59801.484	9449.837	-35943.484	-17219.266	21174.836	0.5315939	0.5972306	0.6247539	0.3952079	0.5718683	-54411.594	-20617.992	31912.121	-52948.113	11287.335	-14054.064	-19321.91	10529.588	-47097.355	17664.207	-53697.28	8029.2144	-6378.916	10551.897	-25668.764
8	21147.158	55445.285	-4187.1562	5843.0425	54264.03	-23724.379	-79609.84	-40495.46	-92098.8	75343.64	-15293.962	2327.0647	-42778.246	-32853.7	-99133.26	-6122.038	33223.113	0.4969269	0.5656612	0.6009371	0.55071235	5616.5913	-8319.661	-40250.53	11919.454	5090.858	9346.761	-18071.14	-20658.445	-11137.426	10947.279	53748.375	15911.712	-7476.7114	40560.12	-18812.225	-25086.654
9	-15562.154	-11306.891	20227.35	-24809.658	11814.179	-13388.971	-1287.0715	-10068.287	-11984.407	43318.477	-34901.37	-49874.934	38380.895	-19409.328	-9393.872	52163.445	-17027.719	0.31537384	0.09374827	0.55349547	0.6152259	0.76723975	-11545.112	10509.751	-64860.24	25986.533	26807.262	-19278.664	-40922.184	-20377.61	-19168.865	28665.7	-12139.226	27018.146	11761.156	-31388.064	-38703.58
10	-18575.514	11376.643	-12782.555	-13491.585	-7987.994	1199.6418	-35000.465	-18793.031	-65073.81	-4939.0986	-48446.535	7164.04	-23202.818	-8429.134	-9126.71	32528.11	-8082.5146	0.46319747	0.48818794	0.93518645	1.0360452	0.95014894	-6358.2505	33922.367	-54512.594	15504.128	20857.188	4719.8643	-74559.195	-18183.812	11943.277	12111.747	20845.582	-47794.055	25786.152	16690.893	-41374.87
